ProcessDefId,DatabaseName,DatabaseType,UserId,PWD,TABLEName,ExtObjID,HostName,Service,Port,SecurityFlag,SortingColumn,ProcessVariantId,HistoryTableName
"11","online","local"," "," ","NG_CC_CFinancialDetails","44"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_OtherDetails1","45"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_DDSDetails","46"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_Bifocated","47"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_FINACLECRM","48"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_AppDetails","49"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_AECB","50"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_Decision1","51"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_MailingAddDetails","52"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_AltContctDetails","53"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_RAKBankReltn","54"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_BankStmtDetails","55"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_MandatoryList","56"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_FinancialSummary","57"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_CustomerSearch","58"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_ExistingProducts","59"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_IdentificationDocuments","60"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_PhoneAndEmailDetails","61"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_GroupDetails","62"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_depupeREPORT","63"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_caseHistCheck","64"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_creditCardEnq","65"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_CustomerDocument","66"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_Age_Proof_GR","67"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_Id_Proof_GR","68"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_RemarksHistory","69"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_IncomeDetail","70"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_le_Customer","71"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_le_EmpDetails","72"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_le_IncomeDetails","73"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_le_Product","74"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_le_ProductGrid","75"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_Desicion_History","76"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_MiscFields","77"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_EligAndProdInfo","78"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_le_SupplementCardDetails","79"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_Notepad","80"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_Customer","81"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_Product","82"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_Product","83"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_EmpDetails","84"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_Externalliability","85"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_CardExternalLiability","86"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_productExternalLiability","87"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_AddressDetails","88"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_AddressDetails","89"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_decisionHistory","90"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_IncomeDetails","91"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_AltContactDetails","92"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_SupplementCardDetails","93"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_FinacleCRM_Incident","94"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_FinacleCRMIncident","95"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_FinacleCRMCustInfo","96"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_FinacleCRMCustInfo","97"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_MOL","98"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_WorldCheck","99"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_RejectEnq","100"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_RejectEnq","101"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_SalaryEnq","102"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_SalaryEnq","103"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_FinacleCore","104"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_FinacleCore","105"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_Details","106"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_NotepadDetails","107"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_CustDetailVerification","108"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GuarantorVerification","109"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_RefDetailVerification","110"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_LoanandCard","111"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_SmartCheck","112"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_SmartCheck","113"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_NotepadDetails","114"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_Note1","115"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_Note1","116"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_PartnerDetails","117"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GuarantorDetails","118"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_GuarantorDetails","119"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_CardDetails","120"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_FATCA","121"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_KYC","122"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_OECD","123"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_GR_ReferenceDetails","124"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_PartMatch","125"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_PartMatch","126"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_SUPERVISOR","127"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_AuthSignDetails","128"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_gr_AuthSignDetails","129"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_SupplementCardDetails","130"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_PartnerDetails","131"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_CompanyDetails","132"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_CompanyDetails","133"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_CC_Loan","134"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_incomingDoc","135"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_ORIGVAL","136"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_DEC_CAD","137"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_ResiVerification","138"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_BussVerification","139"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_WorldCheck","140"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_CAD_Decision","141"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_EmpVerification","142"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_DECISION","143"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_gr_CardDetails","144"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_ReferenceDetails","145"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_creditturn1","146"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_SIDet","147"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_LienDet","148"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_avgbal","149"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_InwardTT","150"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_DDSreturn","151"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_creditturn","152"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_HCountryVerification","153"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_gr_LiabilityAddition","154"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_Liability_New","155"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_NoteTellog","156"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_cif_detail","157"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_FinacleCRMIncident","158"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_RP_avgNBC","159"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_RP_TRNOVERNBC","160"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_ComplianceRiskRating","161"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_gr_Compliance","162"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_Compliance","163"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_PL_PostDisbursal","164"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_pl_gr_NLC","165"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_pl_gr_ManagersCheque","166"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_PL_gr_CardCollection","167"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_PL_CardCollection","168"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_gr_DECCAD","169"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_DECCAD","170"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_LoanDisbursal","171"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_CCCreation","172"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_LimitInc","173"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_FcuDecision","174"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_cc_gr_ExposureDetails","175"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_cc_gr_DeviationDetails","176"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_OffVerification","177"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_BussVerification_FCU","178"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_CustDetailVerification_FCU","179"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_SmartCheck_FCU","180"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_SmartCheck_FCU","181"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_cc_BankingCheck","182"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_RP_avgbal","183"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_cc_gr_ExternalBlackList","184"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_ExternalBlackList","185"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_RLOS_GR_NoteTellogFCU","186"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_NoteFCU","187"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_NoteFCU","188"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_gr_CreditCardEnq","189"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_gr_caseHistCheck","190"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_gr_LOS","191"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_LOS","192"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_rp_turnover_new","193"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_pl_gr_LiabilityCertificate","194"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_PL_Gr_BankGuarantee","195"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_GR_OecdDetails","196"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_IncomeDetails","197"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_gr_cardcollection","198"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_gr_blacklist","199"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_gr_BTC","200"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_gr_cardDetailsCRN","201"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_gr_Dispatch","202"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_DISPATCH","203"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_gr_ReferHistory","204"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_ReferHistory","205"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_gr_CCCreation","206"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_KYC","207"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_Listbox_selectedReason","208"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_RLOS_GR_FATCA","209"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_Listbox_ListedReason","210"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_gr_MultipleApplicants","211"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_rlos_gr_incomingDocument","212"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_cc_empVerification","213"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_cc_exceptionalAlert","214"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_cc_exceptionalCase","215"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_cc_fieldvisit","216"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_cc_checkList_sp2","217"," "," ","0","Y","","0",""
"11","online","local"," "," ","ng_cc_custveri","218"," "," ","0","Y","","0",""
"11","online","local"," "," ","NG_CC_EXTTABLE","219"," "," ","0","Y","","0",""
"12","online","local"," "," ","RB_RAOP_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"12","online","local"," "," ","USR_0_RAOP_UID_DTLS","2"," "," ","0","Y"," ","0"," "
"12","online","local"," "," ","USR_0_RAOP_TAX_DTLS","3"," "," ","0","Y"," ","0"," "
"12","online","local"," "," ","USR_0_RAOP_EXCEPTION_HISTORY","5"," "," ","0","Y"," ","0"," "
"12","online","local"," "," ","USR_0_RAOP_DEDUPE_DETAILS","6"," "," ","0","Y"," ","0"," "
"12","online","local"," "," ","USR_0_RAOP_WIHISTORY","7"," "," ","0","Y"," ","0"," "
"12","online","local"," "," ","USR_0_RAOP_BLACKLIST_DETAILS","8"," "," ","0","Y"," ","0"," "
"12","onLine","local"," "," ","USR_0_RAOP_FIRCOSOFT_DETAILS","9"," "," ","0","Y"," ","0"," "
"12","onLine","local"," "," ","RB_RAOP_TXNTABLE","10"," "," ","0","Y"," ","0"," "
"13","online","local"," "," ","RB_BSR_EXTTABLE","1"," "," ","0","Y","","0",""
"13","online","local"," "," ","USR_0_BSR_WIHISTORY","2"," "," ","0","Y","","0",""
"13","online","local"," "," ","USR_0_BSR_BSR001","3"," "," ","0","Y","","0",""
"14","online","local"," "," ","RB_RAKSIGN_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"14","online","local"," "," ","USR_0_RAKSIGN_WIHISTORY","2"," "," ","0","Y"," ","0"," "
"14","online","local"," "," ","USR_0_RAKSIGN_COSTING_DETAILS","3"," "," ","0","Y"," ","0"," "
"14","onLine","local"," "," ","USR_0_OPEX_GRID","4"," "," ","0","Y"," ","0"," "
"15","onLine","local"," "," ","RB_ODDD_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"15","onLine","local"," "," ","USR_0_ODDD_WIHISTORY","3"," "," ","0","Y"," ","0"," "
"15","onLine","local"," "," ","USR_0_ODDD_VENDOR_DATA_DTLS","5"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","RB_iRBL_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_FINANCIAL_ELIGIBILITY_CHECKS","2"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_ADDL_SECUTRITY_DTLS","3"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_BLACKLIST_GRID_DTLS","4"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_CBRB_CHECK_DTLS","5"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_CHECKS_GRID_DTLS","6"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_CONDUCT_REL_PARTY_GRID_DTLS","7"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_CONDUCT_REL_PARTY_TABLE_DTLS","8"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_DEDUPE_GRID_DTLS","9"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_ELIGIBLE_AMT_DTLS","10"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_EVAL_CHECKS_AECB_GRID_DTLS","11"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_EXCEPTION_HISTORY","12"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_FIRCO_GRID_DTLS","13"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_FTS_EVALUATION_GRID_DTLS","14"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_INDICATIVE_DTLS","15"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_LOANS_GRID_DTLS","16"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_MACHINEID_DTLS","17"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_POLICY_CHECKLIST_DTLS","18"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_REPAYMENT_GRID_DTLS","19"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_SIGNATORY_GRID_DTLS","20"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_SYSTEM_CHECK_CIF_GRID_DTLS","21"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_TELE_VERIFICATION_GRID_DTLS","22"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_TOTAL_BORR_COMPANY_GRID_DTLS","23"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_TOTAL_BORR_SISTER_GRID_DTLS","24"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_WIHISTORY","25"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_PROFILE_CHANGE_DTLS","26"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_ADDL_CHECKS_DTLS","27"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_BASIC_LEAD_FIL_DTLS","28"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_DEFERRAL_DTLS","29"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_UID_DTLS","30"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_MEMOPAD_LIST_DTLS","32"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_INDUSTRY_CODE_DTLS","35"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_BLACKLIST_EXT_DTLS","36"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_EUMPROPOSED_DTLS","38"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_DOC_CHECKLIST_DTLS","39"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_SUMMARY_DEV_DTLS","40"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_FIRCO_COMM_DTLS","41"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_INTEGRATION_DTLS","42"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","RB_iRBL_TXNTABLE","43"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_TYPE_OF_ADDRESS_PROOF_DTLS","44"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_POA_VALIDATION_DTLS","45"," "," ","0","Y"," ","0"," "
"16","onLine","local"," "," ","USR_0_IRBL_ASSET_DTLS","46"," "," ","0","Y"," ","0"," "
"17","online","local"," "," ","RB_CSR_MISC_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"17","onLine","local"," "," ","USR_0_CSR_MR_SUB_REASONS","2"," "," ","0","Y","InsertionOrderID","0"," "
"17","onLine","local"," "," ","USR_0_CSR_MR_PENDING_SUB","3"," "," ","0","Y","InsertionOrderID","0"," "
"18","online","local"," "," ","RB_CSR_CCC_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"18","onLine","local"," "," ","USR_0_CSR_CCC_REJECT_SUB_REASO","2"," "," ","0","Y","InsertionOrderID","0"," "
"18","onLine","local"," "," ","USR_0_CSR_CCC_PENDING_SUB","3"," "," ","0","Y","InsertionOrderID","0"," "
"18","onLine","local"," "," ","USR_0_CSR_CCC_BA_SUB_REASON","4"," "," ","0","Y","InsertionOrderID","0"," "
"19","online","local"," "," ","RB_CSR_CCB_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"20","online","local"," "," ","RB_CSR_OCC_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"20","onLine","local"," "," ","USR_0_CSR_OCC_PENDING_SUB","2"," "," ","0","Y","InsertionOrderID","0"," "
"20","onLine","local"," "," ","USR_0_CSR_RR_REJECT_SUB_REASON","3"," "," ","0","Y"," ","0"," "
"20","onLine","local"," "," ","USR_0_CSR_OCC_REJECT_SUB_REASON","4"," "," ","0","Y","InsertionOrderID","0"," "
"20","onLine","local"," "," ","USR_0_CSR_OCC_BR_SUB_REASONS","5"," "," ","0","Y","InsertionOrderID","0"," "
"21","online","local"," "," ","RB_CSR_RR_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"21","onLine","local"," "," ","USR_0_CSR_RR_REJECT_SUB_REASON","2"," "," ","0","Y","InsertionOrderID","0"," "
"21","onLine","local"," "," ","USR_0_CSR_RR_PENDING_SUB","3"," "," ","0","Y","InsertionOrderID","0"," "
"21","onLine","local"," "," ","USR_0_CSR_RR_BA_SUB_REASON","4"," "," ","0","Y","InsertionOrderID","0"," "
"22","online","local"," "," ","RB_CSR_BT_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"22","onLine","local"," "," ","USR_0_CSR_BT_CARDS_SUB_REJECT","2"," "," ","0","Y","InsertionOrderID","0"," "
"22","onLine","local"," "," ","USR_CSR_BT_BANKAPPROVER_SUB","3"," "," ","0","Y","InsertionOrderID","0"," "
"22","onLine","local"," "," ","USR_0_CSR_BT_PENDING_SUB_REJECT","4"," "," ","0","Y","InsertionOrderID","0"," "
"23","online","local"," "," ","RB_DSR_ODC_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"23","onLine","local"," "," ","USR_0_DSR_ODC_PENDING_SUB","2"," "," ","0","Y","InsertionOrderID","0"," "
"23","onLine","local"," "," ","USR_0_DSR_ODC_REJECT_SUB_REASON","3"," "," ","0","Y","InsertionOrderID","0"," "
"23","onLine","local"," "," ","USR_0_DSR_ODC_RETURN_SUB_REASON","4"," "," ","0","Y","InsertionOrderID","0"," "
"24","online","local"," "," ","RB_DSR_DCB_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"25","online","local"," "," ","RB_DSR_MISC_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"25","onLine","local"," "," ","USR_0_DSR_MR_PENDING_SUB","2"," "," ","0","Y","InsertionOrderID","0"," "
"25","onLine","local"," "," ","USR_0_DSR_MR_REJECT_SUB_REASON","3"," "," ","0","Y","InsertionOrderID","0"," "
"26","online","local"," "," ","RB_GSR_LCOL_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"27","online","local"," "," ","rb_DA_Exttable","1"," "," ","0","Y"," ","0"," "
"28","online","local"," "," ","RB_TF_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"29","online","local"," "," ","RB_SRM_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"30","online","local"," "," ","RB_AO_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"31","online","local"," "," ","RB_BAIS_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"32","online","local"," "," ","RB_SRB_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"33","online","local"," "," ","RB_EPP_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"34","onLine","local"," "," ","RB_TAO_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"34","onLine","local"," "," ","USR_0_TAO_INTEGRATION_DTLS","2"," "," ","0","Y"," ","0"," "
"34","onLine","local"," "," ","USR_0_TAO_WIHISTORY","3"," "," ","0","Y"," ","0"," "
"34","onLine","local"," "," ","USR_0_TAO_RequestDetails_GRID","4"," "," ","0","Y"," ","0"," "
"35","online","local"," "," ","RB_RBL_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"36","online","local"," "," ","RB_TL_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"37","online","local"," "," ","RB_CU_EXTTABLE","1"," "," ","0","Y"," ","0"," "
"38","online","local"," "," ","RB_SRO_EXTTABLE","1"," "," ","0","Y"," ","0"," "
